"sightingId","trainId","sensorId","detectionTimeUTC","detectionTimeSensorLocal","detectionEndUTC","detectionEndSensorLocal","direction","speedMph","trainType","trainOperator","warnings","issues","lastModified","estGallonageCapacity","estCubicFeetCapacity","estloadLimitTons","estTareWeightTons","estGrossWeightTons","estLengthFeet"
504955,291363,85,"2023-02-10T09:28:16.470Z","2023-02-10T02:28:16.47-07:00[America/Edmonton]",NA,NA,"Eastbound",54.7548004182496,"Manifest","CN","[]","[]","2023-02-10T10:16:38.053Z",806542.545454546,613518.719298246,17406.4274235278,5849.81934912087,23256.2467726487,11145.2813662945
506690,293491,85,"2023-02-11T10:54:33.578Z","2023-02-11T03:54:33.578-07:00[America/Edmonton]",NA,NA,"Eastbound",61.1046334452775,"Manifest","CN","[]","[]","2023-02-12T12:08:11.450Z",3324173.06896552,270693.058823529,15453.7472146387,6287.72881946685,21741.4760341055,9879.04885057471
506713,293491,47,"2023-02-11T10:51:31.013Z","2023-02-11T03:51:31.013-07:00[America/Edmonton]",NA,NA,"Eastbound",56.8774722225294,"Manifest","CN","[]","[]","2023-02-12T12:08:11.336Z",3154790.62650602,262295.833333333,14829.3729104293,5968.60416370664,20797.9770741359,9439.44879518072
508217,295614,93,"2023-02-12T10:00:23.084Z","2023-02-12T05:00:23.084-05:00[America/Toronto]",NA,NA,"Westbound",52.8748001371019,"Manifest","CPRS","[]","[]","2023-02-15T08:22:55.008Z",1135346.54166667,324471.468013468,10907.3604135521,4316.55142447259,15223.9118380247,7437.0492704826
508975,294755,8,"2023-02-12T21:50:15.524Z","2023-02-12T13:50:15.524-08:00[America/Vancouver]",NA,NA,"Westbound",53.2219755433686,"Manifest","CN","[]","[]","2023-02-14T01:25:02.067Z",1094601.3125,440623.137254902,14769.0529307835,5106.31057702729,19875.3635078108,9519.41416240409
510118,295019,47,"2023-02-13T15:35:32.955Z","2023-02-13T08:35:32.955-07:00[America/Edmonton]",NA,NA,"Eastbound",50.5519654756141,"Petroleum Unit","CN","[]","[]","2023-02-13T16:11:54.499Z",2689402.53164557,NA,6491.84094523028,4028.14745845805,10519.9884036883,5528.52742616034
510148,295019,85,"2023-02-13T15:38:55.343Z","2023-02-13T08:38:55.343-07:00[America/Edmonton]",NA,NA,"Eastbound",59.0484963862394,"Petroleum Unit","CN","[]","[]","2023-02-13T16:11:54.567Z",2871778.79746835,NA,6874.66330805064,4302.82437086821,11177.4876789189,5886.16455696202
510151,295236,94,"2023-02-13T15:23:18.258Z","2023-02-13T10:23:18.258-05:00[America/Toronto]",NA,NA,"Eastbound",51.7878282128814,"Manifest","CN","[]","[]","2023-02-15T11:02:44.185Z",1362068,164461.083333333,12674.6101952891,6100.46833948183,18775.0785347709,11531.2662393162
510408,294327,93,"2023-02-13T19:38:54.166Z","2023-02-13T14:38:54.166-05:00[America/Toronto]",NA,NA,"Westbound",50.2556976273399,"Manifest","CPRS","[]","[]","2023-02-17T12:12:34.585Z",1725162.72,40376,15811.8145704437,6590.29073544205,22402.1053058858,15578.0988888889
511076,296984,81,"2023-02-14T04:48:54.944Z","2023-02-13T21:48:54.944-07:00[America/Edmonton]",NA,NA,"Eastbound",51.3535957930201,"Manifest","CPRS","[]","[]","2023-02-15T07:23:45.402Z",2107114.69230769,306916.4,14479.9506319802,5592.97669193636,20072.9273239166,9510.06153846154
511665,297230,93,"2023-02-14T13:05:01.542Z","2023-02-14T08:05:01.542-05:00[America/Toronto]",NA,NA,"Westbound",51.8035216405222,"Manifest","CPRS","[]","[]","2023-02-19T03:30:34.721Z",885348.727272727,422641.632352941,13118.73957203,4645.68028453575,17764.4198565658,8183.98336304219
511705,295498,85,"2023-02-14T13:45:54.314Z","2023-02-14T06:45:54.314-07:00[America/Edmonton]",NA,NA,"Eastbound",61.3838750514958,"Petroleum Unit","CN","[]","[]","2023-02-15T01:59:48.716Z",3098676.40243902,NA,7853.18951406502,4639.29671531488,12492.4862293799,6428.30487804878
511717,295498,47,"2023-02-14T13:42:52.002Z","2023-02-14T06:42:52.002-07:00[America/Edmonton]",NA,NA,"Eastbound",56.4002158240412,"Petroleum Unit","CN","[]","[]","2023-02-15T01:59:48.640Z",3011409.27710843,NA,7477.06705914251,4489.41975005297,11966.4868091955,6229.26305220883
512030,294706,47,"2023-02-14T18:18:40.898Z","2023-02-14T11:18:40.898-07:00[America/Edmonton]",NA,NA,"Eastbound",54.1209471828937,"Petroleum Unit","CN","[]","[]","2023-02-14T21:57:27.076Z",4223630.40952381,12442,12680.5664982472,6161.08416094266,18841.6506591898,8921.18333333333
512068,294706,85,"2023-02-14T18:21:59.986Z","2023-02-14T11:21:59.986-07:00[America/Edmonton]",NA,NA,"Eastbound",50.3527758865108,"Petroleum Unit","CN","[]","[]","2023-02-14T21:57:27.177Z",4451217.2,12445,13022.7494543881,6449.45765258885,19472.2071069769,9317.76746031745
512946,294721,58,"2023-02-11T20:00:19.530Z","2023-02-11T14:00:19.53-06:00[America/Winnipeg]",NA,NA,"Eastbound",51.842547057955,"Manifest","CPRS","[]","[]","2023-02-15T07:14:47.046Z",451669.166666667,186494.75,5359.37325896409,1855.91045420725,7215.28371317133,3305.19444444444
512962,296862,58,"2023-02-14T16:17:26.050Z","2023-02-14T10:17:26.05-06:00[America/Winnipeg]",NA,NA,"Eastbound",53.8352488435456,"Manifest","CPRS","[]","[]","2023-02-21T11:14:52.340Z",423404.333333333,298001.222222222,8661.21267486174,2888.19126075595,11549.4039356177,5602.1712962963
513095,295063,85,"2023-02-15T08:39:37.124Z","2023-02-15T01:39:37.124-07:00[America/Edmonton]",NA,NA,"Eastbound",62.2669830556793,"Grain Unit","CN","[]","[]","2023-02-16T02:29:34.341Z",215502.666666667,619264.640449438,14043.3480029921,3890.29889519663,17933.6468981887,7332.35299625468
513099,296146,85,"2023-02-15T08:26:41.236Z","2023-02-15T01:26:41.236-07:00[America/Edmonton]",NA,NA,"Eastbound",56.3834659669137,"Manifest","CN","[]","[]","2023-02-15T09:28:12.441Z",3197202.83333333,191470.304347826,11313.5682052441,5848.41287689458,17161.9810821387,8591.73731884058
513102,296146,47,"2023-02-15T08:23:34.037Z","2023-02-15T01:23:34.037-07:00[America/Edmonton]",NA,NA,"Eastbound",55.1917487477111,"Manifest","CN","[]","[]","2023-02-15T09:28:12.360Z",3096043.95505618,186311.722222222,10844.7709732671,5646.59973698254,16491.3707102496,8335.68159592177
513110,294914,8,"2023-02-15T08:12:06.962Z","2023-02-15T00:12:06.962-08:00[America/Vancouver]",NA,NA,"Westbound",51.8478750090995,"Manifest","CPRS","[]","[]","2023-02-15T09:35:00.143Z",1365785.46428571,221043,10327.4529016369,4489.08969447876,14816.5425961156,7547.71279761905
513121,295063,47,"2023-02-15T08:36:33.256Z","2023-02-15T01:36:33.256-07:00[America/Edmonton]",NA,NA,"Eastbound",55.9566540782894,"Grain Unit","CN","[]","[]","2023-02-16T02:29:34.232Z",218203.428571429,611675.3,13798.2433614564,3846.66575977337,17644.9091212298,7246.1431372549
514600,297879,47,"2023-02-16T07:01:33.120Z","2023-02-16T00:01:33.12-07:00[America/Edmonton]",NA,NA,"Eastbound",53.8448860601543,"Petroleum Unit","CN","[]","[]","2023-02-16T07:40:36.865Z",2826563.39393939,55612.125,9396.27827873136,4229.16124723483,13625.4395259662,6483.47443181818
514617,297879,85,"2023-02-16T07:04:49.157Z","2023-02-16T00:04:49.157-07:00[America/Edmonton]",NA,NA,"Eastbound",52.9243205445906,"Petroleum Unit","CN","[]","[]","2023-02-16T07:40:36.941Z",2947941.47761194,52663,9972.28303728139,4353.23848495415,14325.5215222355,6706.592039801
514652,298672,136,"2023-02-16T07:42:28.110Z","2023-02-16T02:42:28.11-05:00[America/Toronto]",NA,NA,"Westbound",53.7548485373968,"Manifest","CN","[]","[]","2023-02-17T23:22:58.890Z",2381450.86206897,201585,12163.7223676424,4864.52179295065,17028.244160593,7713.08045977012
515298,296505,55,"2023-02-16T12:54:17.676Z","2023-02-16T04:54:17.676-08:00[America/Vancouver]",NA,NA,"Eastbound",52.2018868114514,"Manifest","CN","[]","[]","2023-02-17T15:27:31.700Z",402672.111111111,294271.978947368,6227.86214079947,2274.42848702175,8502.29062782123,4369.71666666667
515315,295878,93,"2023-02-16T16:56:52.687Z","2023-02-16T11:56:52.687-05:00[America/Toronto]",NA,NA,"Westbound",50.3789335308927,"Manifest","CPRS","[]","[]","2023-02-24T00:06:55.870Z",848332.222222222,263320.916666667,8938.64723015335,3657.45305167818,12596.1002818315,6424.06134259259
515587,296580,93,"2023-02-16T20:29:58.246Z","2023-02-16T15:29:58.246-05:00[America/Toronto]",NA,NA,"Westbound",50.9919170709462,"Intermodal","CPRS","[]","[]","2023-02-19T02:50:05.220Z",253349.714285714,87403.1666666667,10431.9015960256,3930.78495276204,14362.6865487876,10664.7063492063
515748,294856,47,"2023-02-16T22:11:14.482Z","2023-02-16T15:11:14.482-07:00[America/Edmonton]",NA,NA,"Eastbound",57.6193467434349,"Manifest","CN","[]","[]","2023-02-20T02:16:05.178Z",874802.285714286,88426.5833333333,8579.10601933716,4013.747956549,12592.8539758862,7648.23115079365
515764,294856,85,"2023-02-16T22:14:07.638Z","2023-02-16T15:14:07.638-07:00[America/Edmonton]",NA,NA,"Eastbound",69.8818291445143,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2023-02-20T02:16:05.249Z",929211.5,136311.8,9156.11933017479,4113.01604309527,13269.1353732701,7783.12905982906
515900,296130,8,"2023-02-17T00:56:14.515Z","2023-02-16T16:56:14.515-08:00[America/Vancouver]",NA,NA,"Westbound",50.6796747414201,"Manifest","CN","[]","[]","2023-02-19T23:31:36.522Z",734384.4,334845.913043478,10185.9664892761,3720.79318113294,13906.759670409,6513.19963768116
516221,294661,8,"2023-02-17T03:52:53.888Z","2023-02-16T19:52:53.888-08:00[America/Vancouver]",NA,NA,"Westbound",50.0856221228668,"Manifest","CPRS","[]","[]","2023-06-07T09:28:45.670Z",1767074.28571429,304744.826923077,13499.1783431341,6089.00473490218,19588.1830780363,9999.12355006105
516604,298780,7,"2023-02-17T10:55:02.920Z","2023-02-17T02:55:02.92-08:00[America/Vancouver]",NA,NA,"Southbound",50.0992475411812,"Petroleum Unit","CN","[]","[]","2023-02-18T03:59:54.023Z",2571676.36363636,NA,7296.25104816247,3643.15507501477,10939.4061231772,5216.14545454546
516948,297044,47,"2023-02-17T14:58:38.176Z","2023-02-17T07:58:38.176-07:00[America/Edmonton]",NA,NA,"Eastbound",58.1071984912078,"Manifest","CN","[]","[]","2023-02-19T20:30:04.094Z",126400,89817,5122.79768641089,1690.48480322463,6813.28248963552,4107.36666666667
517039,297044,85,"2023-02-17T15:01:37.078Z","2023-02-17T08:01:37.078-07:00[America/Edmonton]",NA,NA,"Eastbound",64.1841906945064,"Manifest","CN","[]","[]","2023-02-22T10:32:58.670Z",152656,92550.75,5997.41226579082,1941.19420077764,7938.60646656847,4743.21237922705
517555,298573,8,"2023-02-17T18:56:37.256Z","2023-02-17T10:56:37.256-08:00[America/Vancouver]",NA,NA,"Westbound",51.4596462337747,"Manifest","CPRS","[]","[]","2023-02-18T03:11:15.564Z",585757.421052632,281865.720430107,9554.12334782988,3814.51660166339,13368.6399494933,6926.82089700057
518152,296189,136,"2023-02-18T09:16:45.406Z","2023-02-18T04:16:45.406-05:00[America/Toronto]",NA,NA,"Eastbound",54.2114054341489,"Manifest","CN","[]","[]","2023-02-18T13:59:46.756Z",923788.125,483513.090909091,14845.9751123731,5134.38354485178,19980.3586572249,9032.75757575758
518352,297115,85,"2023-02-18T13:08:51.302Z","2023-02-18T06:08:51.302-07:00[America/Edmonton]",NA,NA,"Eastbound",62.9910005564375,"Petroleum Unit","CN","[]","[]","2023-02-18T23:42:24.019Z",5277044.17355372,45557.7777777778,15533.9572109809,8052.74038874703,23586.6975997279,11431.1868686869
518475,298717,82,"2023-02-18T07:18:04.507Z","2023-02-18T00:18:04.507-07:00[America/Edmonton]",NA,NA,"Westbound",50.8520740664634,"Manifest","CN","[]","[]","2023-02-18T16:54:00.547Z",1635463.15789474,176801.652173913,7588.15216180301,3261.19857905403,10849.350740857,5305.29328756674
518654,299626,85,"2023-02-18T17:09:28.166Z","2023-02-18T10:09:28.166-07:00[America/Edmonton]",NA,NA,"Eastbound",63.2195647079335,"Manifest","CN","[]","[]","2023-02-21T05:02:15.804Z",1332434.64705882,371285.724310777,17154.6207555919,5348.97208548176,22503.5928410737,9243.16542581945
518882,297115,47,"2023-02-18T13:05:48.603Z","2023-02-18T06:05:48.603-07:00[America/Edmonton]",NA,NA,"Eastbound",55.8687250514556,"Petroleum Unit","CN","[]","[]","2023-02-18T23:42:23.915Z",5446152.50833333,9690,14644.0217743827,8065.53652592728,22709.5583003099,11299.9638888889
519134,297687,8,"2023-02-18T07:03:29.118Z","2023-02-17T23:03:29.118-08:00[America/Vancouver]",NA,NA,"Westbound",51.1978152588665,"Manifest","CN","[]","[]","2023-02-19T19:37:54.929Z",1184963.57142857,431056.285714286,14764.3532488827,4868.88939486853,19633.2426437512,8735.475
519148,299689,93,"2023-02-18T21:25:47.782Z","2023-02-18T16:25:47.782-05:00[America/Toronto]",NA,NA,"Westbound",50.4982852896373,"Intermodal","CPRS","[]","[]","2023-02-20T18:43:55.175Z",468148.333333333,12421,12462.3764586487,4525.3817763223,16987.758234971,12268.2986111111
519266,299626,47,"2023-02-18T17:06:26.234Z","2023-02-18T10:06:26.234-07:00[America/Edmonton]",NA,NA,"Eastbound",56.3556779327676,"Manifest","CN","[]","[]","2023-02-21T05:02:15.700Z",1144616.2,280755.611842105,12440.4227999279,4254.15879743092,16694.5815973589,7831.87467105263
519311,300027,47,"2023-02-19T00:55:24.759Z","2023-02-18T17:55:24.759-07:00[America/Edmonton]",NA,NA,"Eastbound",54.9159489256718,"Manifest","CN","[]","[]","2023-02-20T20:48:39.001Z",1287889.53488372,367180.692307692,12854.1236661629,4182.46578317683,17036.5894493398,7249.31246273107
519776,298653,47,"2023-02-19T11:03:52.561Z","2023-02-19T04:03:52.561-07:00[America/Edmonton]",NA,NA,"Eastbound",53.8345888834347,"Petroleum Unit","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2023-02-20T20:39:51.027Z",810102.6,9324,2652.2290764155,1283.62658504274,3935.85566145825,1791.05666666667
519847,300027,85,"2023-02-19T00:58:36.682Z","2023-02-18T17:58:36.682-07:00[America/Edmonton]",NA,NA,"Eastbound",56.9718985205425,"Manifest","CN","[]","[]","2023-02-20T20:48:39.149Z",1567016.5,379801,14478.867373101,4739.52810889363,19218.3954819947,7981.36111111111
520092,301148,85,"2023-02-19T11:05:10.488Z","2023-02-19T04:05:10.488-07:00[America/Edmonton]",NA,NA,"Eastbound",60.9465065058858,"Petroleum Unit","CN","[]","[]","2023-11-13T14:06:02.056Z",4876920.09473684,88277.5,16404.5695486216,7752.93013806097,24157.4996866826,11120.0184210526
520139,300310,8,"2023-02-19T14:36:35.047Z","2023-02-19T06:36:35.047-08:00[America/Vancouver]",NA,NA,"Westbound",52.6954863316557,"Manifest","CPRS","[]","[]","2023-02-19T17:08:42.142Z",742806.434782609,296335.5,9902.55210142371,3902.28268133835,13804.8347827621,6964.91735052387
520434,299403,93,"2023-02-19T15:25:13.383Z","2023-02-19T10:25:13.383-05:00[America/Toronto]",NA,NA,"Westbound",51.9859591247042,"Manifest","CPRS","[]","[]","2023-02-25T19:24:15.263Z",734215.181818182,174487.818181818,6293.17942658784,2652.06525841427,8945.24468500211,4542.12121212121
520487,296817,115,"2023-02-19T16:16:32.021Z","2023-02-19T10:16:32.021-06:00[America/Regina]",NA,NA,"Westbound",53.0304336578708,"Petroleum Unit","CN","[]","[]","2023-02-20T20:35:14.688Z",1498104.67567568,4750,4172.45350876166,2238.68807280734,6411.141581569,3256.23198198198
521437,299400,85,"2023-02-20T07:16:08.724Z","2023-02-20T00:16:08.724-07:00[America/Edmonton]",NA,NA,"Eastbound",57.7256832401173,"Petroleum Unit","CN","[]","[]","2023-02-20T20:29:56.412Z",2872972.84722222,19014,7442.47374051477,4450.01315025172,11892.4868907665,5987.71759259259
521491,298835,85,"2023-02-20T05:25:54.283Z","2023-02-19T22:25:54.283-07:00[America/Edmonton]",NA,NA,"Eastbound",50.0519801873828,"Manifest","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2023-02-21T18:32:15.944Z",2165012.27941176,197301.127272727,12780.2959655996,5072.85668085542,17853.1526464551,8187.64957664884
521663,300663,8,"2023-02-20T11:17:09.036Z","2023-02-20T03:17:09.036-08:00[America/Vancouver]",NA,NA,"Westbound",51.7910494627152,"Manifest","CN","[]","[]","2023-02-20T16:26:02.414Z",1445042.02857143,410643.222222222,14319.6137391245,5350.53838775049,19670.152126875,9638.2103505291
521842,302053,94,"2023-02-20T13:24:57.863Z","2023-02-20T08:24:57.863-05:00[America/Toronto]",NA,NA,"Eastbound",51.6839676334335,"Manifest","CN","[]","[]","2023-02-21T00:39:48.590Z",1101628.5,120357.333333333,12305.9261572496,5845.53605639423,18151.4622136438,11771.4425925926
521975,302122,93,"2023-02-20T15:39:51.707Z","2023-02-20T10:39:51.707-05:00[America/Toronto]",NA,NA,"Westbound",52.0054815539292,"Manifest","CPRS","[]","[]","2023-02-27T16:28:32.060Z",513909.818181818,134116.7,5474.58780367886,2959.24683899618,8433.83464267504,5026.53434343434
522292,301266,93,"2023-02-20T19:44:27.842Z","2023-02-20T14:44:27.842-05:00[America/Toronto]",NA,NA,"Westbound",50.0704788824275,"Intermodal","CPRS","[]","[""Partial sighting""]","2023-11-13T14:06:20.346Z",641220.769230769,29255,15393.665998407,5966.23188488821,21359.8978832952,16774.1950549451
522422,300940,53,"2023-02-20T21:39:25.643Z","2023-02-20T15:39:25.643-06:00[America/Winnipeg]",NA,NA,"Westbound",50.8656687622545,"Manifest","CN","[]","[]","2023-02-23T11:12:50.995Z",1322786.8,82198.4615384615,7517.22847190903,3002.94850300001,10520.176974909,5025.9673992674
523040,302222,132,"2023-02-21T06:32:49.596Z","2023-02-21T00:32:49.596-06:00[America/Regina]",NA,NA,"Eastbound",52.1940961268966,"Intermodal","CPRS","[]","[]","2023-02-27T10:02:12.240Z",396648.2,44328.7777777778,8574.33314697419,3069.95330054081,11644.286447515,7864.97353643966
523127,301715,85,"2023-02-21T07:52:04.975Z","2023-02-21T00:52:04.975-07:00[America/Edmonton]",NA,NA,"Eastbound",59.3794740364352,"Petroleum Unit","CN","[]","[]","2023-11-13T14:06:28.034Z",3893652.06741573,22610,11644.7557031694,5880.37666405642,17525.1323672259,8203.53651685393
523159,301715,47,"2023-02-21T07:48:21.772Z","2023-02-21T00:48:21.772-07:00[America/Edmonton]",NA,NA,"Eastbound",55.5452496431036,"Petroleum Unit","CN","[{""code"": ""W_MULTIPLE_PASSING_TRAINS"", ""description"": ""DEPRECATED, switch to the 'issues' field.""}]","[""Partial sighting""]","2023-02-21T10:35:03.126Z",1493567.03030303,NA,4017.25920808976,2159.97640691042,6177.23561500018,2972.22727272727
523334,301385,94,"2023-02-21T10:39:21.800Z","2023-02-21T05:39:21.8-05:00[America/Toronto]",NA,NA,"Eastbound",52.6317667734206,"Manifest","CN","[]","[]","2023-02-22T02:35:19.540Z",2152912.55319149,215855.977272727,14665.9952938425,6372.95172743529,21038.9470212778,11385.7314904363
523423,301621,47,"2023-02-21T12:15:21.975Z","2023-02-21T05:15:21.975-07:00[America/Edmonton]",NA,NA,"Eastbound",52.521910538061,"Grain Unit","CN","[]","[]","2023-02-21T20:51:00.751Z",135410,581803.405797101,12696.8396273071,3648.64235486858,16345.4819821756,7018.7693236715
523457,301621,85,"2023-02-21T12:18:48.264Z","2023-02-21T05:18:48.264-07:00[America/Edmonton]",NA,NA,"Eastbound",50.323533486085,"Grain Unit","CN","[]","[]","2023-02-21T20:51:00.847Z",101650,591079.384976526,12798.8434034157,3682.99288854878,16481.8362919645,6844.45461658842
523922,299426,93,"2023-02-21T18:35:58.926Z","2023-02-21T13:35:58.926-05:00[America/Toronto]",NA,NA,"Eastbound",51.5645684515697,"Manifest","CPRS","[]","[]","2023-02-21T19:08:24.638Z",1233378.06451613,255223,9793.09751760412,3683.66585260152,13476.7633702056,6477.0870554177
524005,301976,93,"2023-02-21T19:30:59.382Z","2023-02-21T14:30:59.382-05:00[America/Toronto]",NA,NA,"Westbound",50.3194641343266,"Intermodal","CPRS","[]","[]","2023-11-13T14:06:28.072Z",946134.736842105,6257,10210.0269032574,4209.17595227922,14419.2028555366,10544.8399122807
524257,301643,47,"2023-02-21T23:23:10.210Z","2023-02-21T16:23:10.21-07:00[America/Edmonton]",NA,NA,"Eastbound",52.831164155488,"Intermodal","CN","[]","[]","2023-11-13T14:06:27.252Z",NA,9690,7589.05576822977,2979.26784053674,10568.3236087665,7808.66046099291
524261,301643,85,"2023-02-21T23:26:30.836Z","2023-02-21T16:26:30.836-07:00[America/Edmonton]",NA,NA,"Eastbound",51.7904811542587,"Intermodal","CN","[]","[]","2023-02-23T18:53:16.967Z",NA,9690,9042.14717558791,3325.22776313226,12367.3749387202,8768.51666666667
524372,301000,85,"2023-02-22T00:42:16.567Z","2023-02-21T17:42:16.567-07:00[America/Edmonton]",NA,NA,"Eastbound",64.4916732049254,"Manifest","CN","[]","[]","2023-02-22T10:33:07.628Z",1518040.43478261,297111.903225806,14038.7214970512,4576.96766006667,18615.6891571179,8081.82979780271
524470,301000,47,"2023-02-22T00:39:38.993Z","2023-02-21T17:39:38.993-07:00[America/Edmonton]",NA,NA,"Eastbound",56.7158016419286,"Manifest","CN","[]","[]","2023-02-22T04:16:34.890Z",1438124.12121212,252313.684210526,12898.292560364,4200.14632706522,17098.4388874293,7454.1836788942
